EmployeeID,Salary,Age,YearsExperience
10778,92502,24,27
10779,192357,27,28
10780,53039,44,26
10781,96720,28,10
10782,153168,57,24
10783,118263,22,17
10784,89155,27,20
10785,46911,45,16
10786,30916,58,17
10787,89052,57,1
10788,47790,45,28
10789,166278,59,21
10790,151937,50,22
10791,115053,58,15
10792,79950,53,17
10793,146211,46,11
10794,86361,31,22
10795,91451,56,5
10796,67696,46,4
10797,132395,48,26
10798,154121,53,21
10799,76728,33,24
10800,85401,25,9
10801,55103,47,27
10802,195335,24,16
10803,80044,38,12
10804,87730,30,18
10805,55825,50,22
10806,67271,22,3
10807,107256,39,15
10808,96433,41,18
10809,131999,55,12
10810,53572,49,13
10811,68546,56,1
10812,176222,37,4
10813,84165,42,8
10814,93690,34,19
10815,66948,56,21
10816,198102,53,26
10817,57007,59,21
10818,130819,27,5
10819,121207,59,11
10820,106772,59,25
10821,52024,34,24
10822,112912,34,24
10823,179229,33,29
10824,115481,54,29
10825,118553,49,17
10826,162828,24,17
10827,132488,39,2
10828,126741,47,24
10829,108210,23,26
10830,165607,25,1
10831,77367,49,4
10832,178190,49,9
10833,89884,46,2
10834,174352,47,3
10835,175818,23,27
10836,132572,55,6
10837,83251,51,13
10838,114821,42,15
10839,113583,58,11
10840,40207,44,10
10841,57757,54,3
10842,177298,23,20
10843,188278,48,9
10844,181328,43,25
10845,63822,55,10
10846,71340,37,21
10847,73351,41,23
10848,136311,47,25
10849,105320,37,24
10850,132565,27,27
10851,196229,44,23
10852,49937,58,12
10853,41219,29,8
10854,39399,27,21
10855,156733,58,21
10856,188729,43,21
10857,50047,27,17
10858,115693,53,22
10859,130931,38,5
10860,167852,59,24
10861,57050,38,8
10862,103551,58,18
10863,98666,44,11
10864,112016,34,22
10865,143135,53,28
10866,83010,43,27
10867,68165,28,10
10868,41528,43,26
10869,150840,42,15
10870,166986,27,6
10871,67136,35,19
10872,172251,37,17
10873,116008,24,23
10874,42076,30,10
10875,153911,42,5
10876,185855,51,28
10877,146625,51,16
10878,80298,53,12
10879,84304,44,26
10880,109360,24,21
10881,99835,22,27
10882,142424,24,24
10883,169190,58,28
10884,86911,28,5
10885,133088,24,21
10886,45185,57,1
10887,80613,24,2
10888,194999,25,5
10889,30386,52,23
10890,60020,23,19
10891,72678,35,28
10892,91394,58,15
10893,145377,52,1
10894,151716,23,11
10895,85918,52,28
10896,145640,43,18
10897,190527,31,3
10898,134446,51,28
10899,199807,54,9
10900,124702,40,24
10901,135509,46,4
10902,123608,22,24
10903,144310,53,13
10904,173181,46,9
10905,75802,38,3
10906,64622,35,16
10907,139935,34,22
10908,147919,59,8
10909,163669,23,26
10910,99519,53,7
10911,178112,53,25
10912,74772,27,23
10913,152431,46,17
10914,126090,24,25
10915,188988,39,28
10916,74871,59,16
10917,56372,24,21
10918,69080,26,22
10919,136242,45,18
10920,72722,55,16
10921,59048,45,15
10922,115205,57,2
10923,170849,49,29
10924,84711,55,20
10925,197403,37,4
10926,50968,57,5
10927,41292,28,7
10928,109459,39,29
10929,80192,27,27
10930,188775,49,28
10931,114193,55,15
10932,99165,50,17
10933,97650,25,10
10934,159858,35,20
10935,131398,26,29
10936,127885,46,9
10937,183329,29,16
10938,130588,36,24
10939,133356,40,3
10940,113509,32,22
10941,81672,41,27
10942,52113,57,9
10943,30694,39,8
10944,45588,35,23
10945,94373,59,7
10946,115603,46,17
10947,36704,37,5
10948,70136,39,7
10949,97507,22,13
10950,77361,22,18
10951,88847,22,22
10952,136359,42,14
10953,172513,46,18
10954,148906,48,3
10955,44677,31,17
10956,57818,33,19
10957,31868,49,7
10958,113591,53,21
10959,153962,54,4
10960,97264,29,15
10961,103168,47,29
10962,173115,23,28
10963,101939,56,24
10964,45732,55,8
10965,85244,27,16
10966,179598,52,1
10967,39340,44,25
10968,52394,33,16
10969,128557,49,25
10970,165174,36,2
10971,49159,40,2
10972,152366,33,8
10973,36212,23,12
10974,67405,32,11
10975,160632,58,6
10976,107061,59,19
10977,124296,46,28
10978,85186,42,18
10979,153145,57,5
10980,40532,30,15
10981,96540,33,8
10982,133021,31,6
10983,33271,26,12
10984,30209,54,19
10985,166611,26,12
10986,49977,37,12
10987,139920,58,9
10988,158156,58,24
10989,129588,50,10
10990,98684,39,22
10991,153862,50,17
10992,35607,27,18
10993,124786,39,16
10994,156406,53,4
10995,179666,52,18
10996,37399,32,3
10997,156812,47,16
10998,186189,49,14
10999,128662,48,24
11000,63617,40,9
